##BLOCKS= 1          
Plate:	Plate#1	1.3	TimeFormat	FLEX	Fluorescence	TRUE	Reduced	FALSE	61	300	5				2	510 510	1	12	96	340 380	Automatic	495 495			6	Medium			1	8	TimeTags	
	Temperature(¡C)	A1T	A1	A2T	A2	A3T	A3	A4T	A4	A5T	A5	A6T	A6	A7T	A7	A8T	A8	A9T	A9	A10T	A10	A11T	A11	A12T	A12	B1T	B1	B2T	B2	B3T	B3	B4T	B4	B5T	B5	B6T	B6	B7T	B7	B8T	B8	B9T	B9	B10T	B10	B11T	B11	B12T	B12	C1T	C1	C2T	C2	C3T	C3	C4T	C4	C5T	C5	C6T	C6	C7T	C7	C8T	C8	C9T	C9	C10T	C10	C11T	C11	C12T	C12	D1T	D1	D2T	D2	D3T	D3	D4T	D4	D5T	D5	D6T	D6	D7T	D7	D8T	D8	D9T	D9	D10T	D10	D11T	D11	D12T	D12	E1T	E1	E2T	E2	E3T	E3	E4T	E4	E5T	E5	E6T	E6	E7T	E7	E8T	E8	E9T	E9	E10T	E10	E11T	E11	E12T	E12	F1T	F1	F2T	F2	F3T	F3	F4T	F4	F5T	F5	F6T	F6	F7T	F7	F8T	F8	F9T	F9	F10T	F10	F11T	F11	F12T	F12	G1T	G1	G2T	G2	G3T	G3	G4T	G4	G5T	G5	G6T	G6	G7T	G7	G8T	G8	G9T	G9	G10T	G10	G11T	G11	G12T	G12	H1T	H1	H2T	H2	H3T	H3	H4T	H4	H5T	H5	H6T	H6	H7T	H7	H8T	H8	H9T	H9	H10T	H10	H11T	H11	H12T	H12	
	24.57	245.1072	1.221055	245.9744	1.244257	245.9594	1.247418	245.863	1.22509	245.8426	1.170463	245.8212	1.210121	245.7278	1.147516	245.6708	1.218853	245.6282	1.228489	245.5832	1.259893	245.5594	1.228871	245.531	7.939079	245.2736	2.586222	246.1408	2.478015	246.1002	2.54857	246.0294	2.532494	245.9834	2.529494	245.962	2.547802	245.8686	2.552288	245.8244	2.6649	245.769	2.548482	245.7368	2.726989	245.7002	2.660084	245.6846	2.670528	245.4272	1.173592	246.2944	1.22076	246.2538	1.241472	246.1702	1.293831	246.137	1.273411	246.1156	1.229388	246.035	1.298947	245.9908	1.283706	245.9226	1.291269	245.8904	1.304495	245.8666	1.064541	245.851	1.274454	245.5808	1.294446	246.4352	1.247534	246.4074	1.272305	246.3366	1.32938	246.3034	1.27551	246.2692	1.281199	246.1886	1.287422	246.1316	1.294224	246.0762	1.347504	246.044	1.30078	246.0202	1.292511	245.9918	1.289442	245.7344	1.723076	246.6016	1.831257	246.561	1.712391	246.4902	1.746375	246.457	1.793032	246.4228	1.653711	246.3294	1.418493	246.2852	1.316644	246.2298	1.434822	246.1976	1.370271	246.1738	1.236297	246.1454	1.34517	245.888	2.155197	246.7552	2.259967	246.7146	2.123163	246.6438	2.115232	246.6106	2.234654	246.5892	2.172519	246.483	1.776144	246.4388	1.859386	246.3834	1.719732	246.3384	2.318301	246.3146	2.213867	246.299	2.129821	246.0416	2.467203	246.9088	2.413424	246.8682	2.370996	246.7846	2.390565	246.7642	2.360349	246.73	2.304199	246.6366	2.627032	246.5924	2.454906	246.5242	2.524125	246.5048	2.380421	246.4682	2.340311	246.4526	2.298416	246.1824	2.650985	247.0496	2.508894	247.0346	2.524763	246.9382	2.410278	246.9178	2.387522	246.8964	2.557441	246.803	3.701974	246.746	2.761478	246.6906	3.370868	246.6584	3.175456	246.6346	2.516639	246.619	2.81908	
	24.57	250.112	1.222414	250.9792	1.218842	250.9514	1.226497	250.8806	1.23326	250.8346	1.183535	250.8132	1.24298	250.7454	1.148167	250.7012	1.236552	250.6458	1.274862	250.6008	1.266609	250.5642	1.262336	250.523	7.69356	250.2528	2.535327	251.1328	2.540279	251.105	2.530631	251.0342	2.491764	250.9882	2.556862	250.954	2.545216	250.899	2.572947	250.8548	2.684269	250.7994	2.593975	250.7544	2.709573	250.7178	2.762428	250.6894	2.666259	250.4064	1.192061	251.2864	1.253323	251.2586	1.250062	251.1878	1.27522	251.1418	1.256205	251.1076	1.246262	251.0526	1.273044	251.0084	1.319475	250.9658	1.292221	250.8952	1.297233	250.8714	1.087088	250.843	1.267773	250.5728	1.295382	251.44	1.292402	251.4122	1.31325	251.3414	1.332838	251.2826	1.225935	251.2612	1.277231	251.2062	1.296831	251.162	1.29267	251.1194	1.314141	251.0616	1.309134	251.025	1.308489	250.9966	1.268055	250.7264	1.738798	251.5936	1.760289	251.553	1.730391	251.495	1.727462	251.4362	1.811458	251.4148	1.660517	251.3598	1.412537	251.3156	1.324292	251.273	1.383754	251.2152	1.380601	251.1914	1.238645	251.163	1.349038	250.8672	2.150196	251.7472	2.205961	251.7066	2.140596	251.6614	2.114073	251.6026	2.133141	251.5684	2.132801	251.5134	1.737084	251.4692	1.941737	251.4266	1.68371	251.3688	2.321508	251.345	2.253727	251.3166	2.150009	251.0208	2.442283	251.9008	2.521266	251.8602	2.353256	251.815	2.408878	251.7562	2.37923	251.7092	2.354854	251.6798	2.601497	251.6356	2.381908	251.593	2.473549	251.5096	2.430075	251.4858	2.309815	251.4574	2.261177	251.1744	2.631291	252.0544	2.486984	252.0266	2.479043	251.9686	2.390722	251.9098	2.490731	251.8756	2.652248	251.8334	3.807985	251.7892	2.717363	251.7466	3.245462	251.6632	3.30557	251.6394	2.63661	251.611	2.914456	
	24.57	255.104	1.223119	255.984	1.262222	255.9434	1.220166	255.8854	1.23103	255.8266	1.199225	255.8052	1.208276	255.7502	1.158318	255.6932	1.251278	255.6506	1.235186	255.6056	1.216454	255.569	1.242953	255.5278	8.190784	255.2576	2.571985	256.1376	2.523327	256.097	2.522207	256.039	2.582002	255.9802	2.495207	255.9716	2.489847	255.9038	2.45716	255.8468	2.685763	255.8042	2.533883	255.7464	2.644831	255.7226	2.632998	255.6814	2.715042	255.4112	1.175758	256.2912	1.279177	256.2506	1.255143	256.1798	1.270073	256.1338	1.230727	256.1124	1.226058	256.0574	1.301311	256.0004	1.289169	255.9578	1.308969	255.9	1.297601	255.8762	1.101855	255.835	1.256303	255.5648	1.28359	256.4448	1.254964	256.4042	1.279597	256.3334	1.328981	256.2874	1.269221	256.266	1.264083	256.211	1.311928	256.154	1.315831	256.1114	1.31297	256.0536	1.267858	256.0298	1.288172	255.9886	1.272092	255.7184	1.737283	256.5856	1.795443	256.5578	1.744939	256.487	1.728946	256.441	1.783747	256.4324	1.68406	256.3518	1.383559	256.3076	1.363785	256.2522	1.374684	256.2072	1.395266	256.1834	1.233632	256.1422	1.336727	255.872	2.194359	256.7392	2.257248	256.7114	2.111768	256.6534	2.109481	256.5946	2.142548	256.586	2.197017	256.5054	1.778286	256.4612	1.86277	256.4058	1.775887	256.3608	2.33997	256.3242	2.203811	256.2958	2.212273	256.0256	2.395694	256.8928	2.42338	256.865	2.292799	256.7942	2.372794	256.7482	2.360091	256.7396	2.386883	256.6718	2.534266	256.6148	2.403613	256.5722	2.525656	256.5144	2.439518	256.4906	2.437255	256.4494	2.29113	256.1792	2.64468	257.0464	2.488225	257.0058	2.539037	256.9606	2.345023	256.889	2.420861	256.8804	2.561786	256.8254	3.664319	256.7556	2.819855	256.7258	3.398085	256.6808	3.330757	256.6442	2.628726	256.603	2.82505	
	24.57	260.096	1.221475	260.976	1.232859	260.9482	1.240647	260.8774	1.208888	260.8314	1.153777	260.81	1.225693	260.7422	1.150654	260.698	1.204869	260.6426	1.230913	260.5848	1.26547	260.561	1.234843	260.5326	7.807352	260.2496	2.425491	261.1296	2.534807	261.1018	2.503433	261.0182	2.474455	260.9722	2.601789	260.9636	2.544393	260.8958	2.64779	260.8388	2.617764	260.7962	2.566504	260.7384	2.665301	260.7274	2.599227	260.6862	2.694757	260.4032	1.222541	261.2832	1.272871	261.2554	1.267061	261.1846	1.269119	261.1258	1.292102	261.1172	1.273922	261.0494	1.296852	260.9924	1.320362	260.9498	1.292568	260.892	1.299261	260.881	1.092044	260.8398	1.273895	260.5568	1.329306	261.4368	1.274675	261.409	1.246404	261.3382	1.316928	261.2794	1.274963	261.2708	1.290061	261.2158	1.308021	261.1588	1.309267	261.1162	1.349009	261.0456	1.263405	261.0346	1.250677	260.9934	1.2941	260.6976	1.766231	261.5904	1.830839	261.5626	1.739183	261.4918	1.795168	261.4458	1.827654	261.4244	1.658431	261.3694	1.382616	261.3124	1.333797	261.2698	1.42344	261.1864	1.36377	261.1882	1.223329	261.147	1.314809	260.8512	2.182637	261.7568	2.268382	261.7162	2.14862	261.6326	2.06643	261.5866	2.186408	261.578	2.135951	261.523	1.701762	261.4532	1.888713	261.4234	1.746608	261.34	2.332955	261.3418	2.313937	261.3006	2.178022	261.0048	2.425347	261.9104	2.487447	261.8826	2.359448	261.7862	2.348169	261.7402	2.398783	261.7316	2.344877	261.6766	2.533196	261.6068	2.464614	261.5642	2.458722	261.4936	2.419573	261.4954	2.401107	261.4542	2.299313	261.1712	2.676125	262.0512	2.456769	262.0362	2.516189	261.9398	2.413944	261.8938	2.450619	261.8852	2.565996	261.8302	3.896013	261.7604	2.801573	261.7178	3.491101	261.66	3.286955	261.6362	2.479673	261.6078	2.859118	
	24.57	265.1008	1.237735	265.9808	1.219718	265.9402	1.218197	265.8694	1.189006	265.8234	1.161006	265.8148	1.229517	265.747	1.139885	265.69	1.214743	265.6474	1.222374	265.5896	1.241664	265.5658	1.214875	265.5246	7.992033	265.2544	2.428936	266.1344	2.470785	266.1066	2.568753	266.0358	2.573257	265.9898	2.555976	265.9684	2.5215	265.8878	2.67804	265.8436	2.622932	265.7882	2.589396	265.7432	2.752187	265.7194	2.648809	265.6782	2.75573	265.4208	1.224752	266.2752	1.271137	266.2602	1.273753	266.1894	1.25517	266.1306	1.281006	266.122	1.283906	266.0414	1.296869	265.9972	1.294113	265.9418	1.294075	265.9096	1.282545	265.8602	1.05837	265.8318	1.260685	265.5744	1.293297	266.4288	1.278295	266.4138	1.253538	266.3302	1.303007	266.2842	1.259938	266.2756	1.254449	266.195	1.293219	266.1508	1.269697	266.1082	1.331737	266.0632	1.299737	266.0266	1.291584	265.9854	1.309704	265.728	1.745726	266.5824	1.799515	266.5674	1.737382	266.4966	1.795979	266.4378	1.784445	266.4164	1.69349	266.3486	1.463127	266.2916	1.341589	266.2618	1.410111	266.2168	1.406925	266.1802	1.235048	266.139	1.32721	265.8816	2.225067	266.736	2.281665	266.721	2.094184	266.6502	2.103293	266.5914	2.137055	266.57	2.130905	266.5022	1.775506	266.458	1.872334	266.4154	1.744902	266.3704	2.311272	266.3338	2.301785	266.2926	2.237376	266.0352	2.37884	266.8896	2.464076	266.8746	2.323511	266.8038	2.302713	266.7578	2.363884	266.7236	2.32993	266.6558	2.626011	266.6116	2.35806	266.569	2.420957	266.524	2.338554	266.4746	2.367679	266.4462	2.369261	266.1888	2.623212	267.056	2.415444	267.0154	2.44584	266.9446	2.351705	266.8986	2.430163	266.8772	2.580487	266.8094	3.806936	266.7652	2.813445	266.7226	3.456928	266.6776	3.357464	266.6282	2.555196	266.587	2.860151	
	24.57	270.1184	1.257075	270.9728	1.216841	270.945	1.245184	270.8742	1.204144	270.8538	1.184931	270.8068	1.250828	270.739	1.12754	270.6948	1.23781	270.6394	1.207259	270.5944	1.232512	270.5706	1.209267	270.5294	7.860941	270.272	2.524717	271.1136	2.507046	271.0986	2.514925	271.0278	2.472227	270.9946	2.538193	270.9604	2.517568	270.8926	2.619487	270.8356	2.650838	270.793	2.593424	270.748	2.672672	270.7114	2.687385	270.6702	2.672851	270.4256	1.203024	271.28	1.256061	271.2522	1.250629	271.1814	1.250257	271.1482	1.263754	271.114	1.251431	271.0462	1.271411	270.9892	1.29579	270.9466	1.271985	270.9016	1.292151	270.865	1.113124	270.8238	1.281347	270.5792	1.280186	271.4336	1.285369	271.4186	1.295126	271.335	1.273083	271.3146	1.221501	271.2676	1.285783	271.187	1.310485	271.1428	1.249668	271.0874	1.297056	271.0552	1.279315	271.0186	1.27845	270.9774	1.298802	270.7328	1.720691	271.5872	1.766004	271.5722	1.724296	271.4886	1.73376	271.4554	1.79777	271.4212	1.6557	271.3406	1.426951	271.3092	1.383313	271.241	1.405074	271.196	1.36967	271.1722	1.231247	271.131	1.302627	270.8864	2.231572	271.728	2.256397	271.713	2.114905	271.6422	2.102651	271.609	2.165533	271.5876	2.157936	271.4942	1.72074	271.4628	1.910343	271.4074	1.755874	271.3496	2.300944	271.3258	2.27355	271.2846	2.180919	271.04	2.486369	271.8816	2.486049	271.8666	2.326787	271.7958	2.324962	271.7626	2.347581	271.7284	2.312726	271.6478	2.62687	271.6036	2.385177	271.561	2.4468	271.516	2.35937	271.4794	2.31675	271.4382	2.25428	271.1936	2.592127	272.0352	2.439234	272.0202	2.4761	271.9494	2.368546	271.9162	2.417304	271.8948	2.59024	271.8142	3.661452	271.77	2.763395	271.7146	3.427303	271.6696	3.336436	271.6458	2.470303	271.5918	2.863208	
	24.57	275.1232	1.228391	275.9904	1.248104	275.9498	1.207895	275.879	1.222223	275.8458	1.176299	275.8116	1.224013	275.731	1.142297	275.6868	1.225701	275.6314	1.240103	275.5864	1.236631	275.5498	1.256427	275.5214	7.956175	275.2768	2.454995	276.144	2.527887	276.0906	2.533751	276.0326	2.538302	275.9994	2.507883	275.9524	2.547258	275.8846	2.619604	275.8276	2.643513	275.785	2.565065	275.7528	2.767859	275.7034	2.686802	275.6622	2.74251	275.4304	1.219236	276.2976	1.269845	276.2442	1.25003	276.1862	1.266152	276.153	1.259913	276.106	1.258596	276.051	1.290606	275.994	1.289234	275.9514	1.252995	275.8936	1.332566	275.857	1.114098	275.8158	1.271792	275.584	1.312785	276.4512	1.285061	276.3978	1.300723	276.3398	1.316479	276.2938	1.249293	276.2596	1.312037	276.2046	1.320702	276.1476	1.273733	276.0922	1.322634	276.0472	1.293068	276.0106	1.283934	275.9694	1.296546	275.7376	1.720059	276.6048	1.766456	276.5514	1.703905	276.4934	1.73849	276.4474	1.829688	276.4132	1.659688	276.3582	1.428456	276.3012	1.38241	276.2458	1.389482	276.2008	1.405756	276.1514	1.230916	276.123	1.327748	275.8912	2.232632	276.7584	2.2416	276.705	2.165812	276.647	2.106929	276.6138	2.218287	276.5668	2.102808	276.5118	1.740298	276.442	1.917943	276.3994	1.790044	276.3544	2.303839	276.305	2.231086	276.2638	2.164342	276.0448	2.430069	276.9248	2.394002	276.8586	2.375111	276.8006	2.402403	276.7674	2.429307	276.7204	2.27475	276.6654	2.606977	276.5956	2.444653	276.553	2.496822	276.508	2.377384	276.4586	2.380263	276.4174	2.359799	276.1984	2.554692	277.0784	2.430622	277.025	2.48696	276.9542	2.394108	276.921	2.447263	276.8868	2.594691	276.819	3.791147	276.7492	2.822834	276.7066	3.37162	276.6488	3.31522	276.625	2.482303	276.5838	2.825383	
	24.57	280.1152	1.233462	280.9824	1.217814	280.9418	1.242981	280.871	1.217605	280.8378	1.195001	280.8036	1.234803	280.7358	1.181474	280.6788	1.21532	280.6362	1.199176	280.5912	1.222335	280.5546	1.224477	280.5134	7.940662	280.2688	2.523482	281.1488	2.527966	281.0954	2.558691	281.0246	2.53216	280.9914	2.537819	280.9444	2.600749	280.8894	2.598608	280.8452	2.642665	280.7898	2.56077	280.732	2.739018	280.7082	2.697193	280.6798	2.718176	280.4224	1.231171	281.3024	1.227661	281.249	1.275839	281.1782	1.271269	281.145	1.250489	281.1108	1.227556	281.043	1.219657	280.9988	1.293916	280.9562	1.26747	280.8856	1.28834	280.8746	1.109045	280.8334	1.262373	280.576	1.308763	281.456	1.276258	281.3898	1.288654	281.3318	1.28376	281.2986	1.252607	281.2644	1.268965	281.1966	1.302559	281.1396	1.287714	281.1098	1.342196	281.052	1.269708	281.0282	1.318666	280.987	1.264691	280.7296	1.699514	281.6096	1.802112	281.5434	1.740361	281.4854	1.718297	281.4522	1.811521	281.4052	1.734274	281.3502	1.401378	281.306	1.352409	281.2762	1.449855	281.2056	1.362904	281.1818	1.222529	281.1406	1.326408	280.896	2.237688	281.7632	2.210365	281.697	2.088636	281.6518	2.101671	281.6058	2.184884	281.5588	2.177858	281.5038	1.747811	281.4596	1.887434	281.4298	1.723028	281.3464	2.387889	281.3354	2.275769	281.2942	2.206751	281.0496	2.434113	281.9168	2.486742	281.8506	2.32663	281.7926	2.328325	281.7466	2.296125	281.7124	2.39632	281.6702	2.463389	281.6132	2.360632	281.5834	2.433885	281.5	2.362846	281.489	2.405154	281.4478	2.304529	281.2032	2.497942	282.0704	2.440171	282.0042	2.509982	281.9462	2.399585	281.913	2.396248	281.866	2.691416	281.8238	3.661741	281.7668	2.805054	281.737	3.322406	281.6536	3.27516	281.6426	2.538116	281.6014	2.71959	
	24.57	285.12	1.205203	285.9872	1.219836	285.9338	1.217794	285.8758	1.201038	285.8426	1.198806	285.8212	1.205139	285.7278	1.179954	285.6836	1.219969	285.6282	1.223654	285.5832	1.218464	285.5594	1.229251	285.5182	7.974037	285.2608	2.516537	286.1408	2.535158	286.0874	2.504515	286.0166	2.582035	285.9962	2.532221	285.9748	2.546922	285.8942	2.580448	285.8372	2.705514	285.7946	2.642164	285.7368	2.741436	285.713	2.566572	285.6718	2.689434	285.4144	1.190314	286.2816	1.254681	286.241	1.299603	286.1702	1.278908	286.1498	1.233823	286.1284	1.268518	286.035	1.299592	285.9908	1.291592	285.9482	1.262051	285.8904	1.314238	285.8666	1.107796	285.8254	1.303783	285.568	1.315004	286.448	1.267064	286.3946	1.264992	286.3238	1.34359	286.3034	1.247269	286.2948	1.288632	286.1886	1.293886	286.1572	1.266442	286.089	1.338268	286.044	1.252446	286.0202	1.290694	285.979	1.259414	285.7216	1.728136	286.6016	1.835156	286.5482	1.739854	286.4902	1.755188	286.457	1.821265	286.4356	1.630448	286.3422	1.448768	286.3108	1.340576	286.2426	1.434933	286.1848	1.330621	286.161	1.276175	286.1326	1.35822	285.8752	2.215467	286.7552	2.26168	286.7018	2.128321	286.631	2.096024	286.6106	2.19821	286.5892	2.090469	286.4958	1.758883	286.4516	1.846622	286.3962	1.742492	286.3512	2.264355	286.3146	2.267415	286.2862	2.269939	286.0288	2.482734	286.9088	2.397093	286.8554	2.313028	286.7846	2.335023	286.7642	2.360746	286.7556	2.339231	286.6494	2.549197	286.6052	2.382515	286.5626	2.450605	286.5048	2.363131	286.481	2.402833	286.4526	2.315099	286.1824	2.633048	287.0496	2.465392	286.9962	2.464013	286.951	2.40181	286.9178	2.441926	286.9092	2.680592	286.803	3.781786	286.7588	2.730959	286.7034	3.403258	286.6584	3.279302	286.6346	2.517635	286.6062	2.769862	
	24.57	290.112	1.24429	290.992	1.239125	290.9514	1.209449	290.8678	1.2119	290.8346	1.187491	290.8132	1.231227	290.7326	1.135234	290.6884	1.197084	290.633	1.213971	290.5752	1.268103	290.577	1.25021	290.5486	7.84334	290.2528	2.536769	291.1328	2.569172	291.105	2.490682	291.0086	2.500182	291.001	2.520814	290.9796	2.519479	290.8734	2.632889	290.8292	2.705846	290.7866	2.527224	290.7288	2.641431	290.7306	2.695292	290.7022	2.66078	290.4192	1.178291	291.2864	1.248151	291.2586	1.284863	291.175	1.282786	291.1418	1.282268	291.1332	1.267655	291.027	1.318667	290.9828	1.320229	290.9402	1.293248	290.8824	1.287137	290.8842	1.074853	290.8558	1.288003	290.5728	1.292806	291.44	1.246421	291.3994	1.258501	291.3286	1.376877	291.2954	1.238442	291.274	1.28141	291.1934	1.317442	291.1492	1.274995	291.1066	1.285539	291.0232	1.309886	291.0506	1.288045	291.0222	1.326843	290.7264	1.737168	291.5936	1.804343	291.553	1.755606	291.4694	1.733908	291.449	1.791778	291.4276	1.721037	291.347	1.416173	291.29	1.37452	291.2474	1.451213	291.1768	1.354309	291.1914	1.25132	291.163	1.344803	290.8672	2.212772	291.7472	2.281158	291.7066	2.155529	291.623	2.022703	291.6026	2.145855	291.5812	2.145819	291.5006	1.772841	291.4436	1.858855	291.401	1.76215	291.3304	2.309831	291.345	2.229423	291.3166	2.254653	291.0208	2.41638	291.9008	2.453897	291.873	2.276581	291.7766	2.336458	291.7562	2.334219	291.7348	2.36984	291.6414	2.618814	291.5972	2.364091	291.5546	2.415847	291.484	2.398216	291.4986	2.456211	291.4702	2.264844	291.1744	2.531463	292.0672	2.465862	292.0138	2.509849	291.9302	2.432816	291.9098	2.433345	291.8884	2.590256	291.795	3.933755	291.7508	2.777411	291.7082	3.449859	291.6376	3.325401	291.6522	2.563263	291.6238	2.792631	
	24.57	295.104	1.228427	295.984	1.226231	295.9562	1.20179	295.8854	1.203863	295.8394	1.194466	295.818	1.257942	295.7502	1.15695	295.706	1.247761	295.6506	1.204097	295.58	1.215315	295.569	1.209323	295.5406	7.704435	295.2704	2.517682	296.1248	2.513388	296.1098	2.523059	296.039	2.46862	295.993	2.514517	295.9716	2.518802	295.9038	2.590944	295.8468	2.659741	295.8042	2.640412	295.7336	2.711386	295.7226	2.658462	295.6942	2.694995	295.424	1.225821	296.2784	1.235212	296.2634	1.265733	296.1926	1.27186	296.1466	1.256664	296.1124	1.24729	296.0574	1.273374	296.0004	1.255603	295.9578	1.308102	295.9	1.288105	295.8762	1.112698	295.8478	1.257862	295.5648	1.303951	296.432	1.263114	296.417	1.272891	296.3462	1.289019	296.313	1.245001	296.2788	1.269712	296.1982	1.287204	296.154	1.293143	296.0986	1.347423	296.0536	1.272795	296.0298	1.29853	296.0014	1.331261	295.7312	1.774592	296.5856	1.756815	296.5706	1.751141	296.4998	1.731545	296.4538	1.823383	296.4324	1.707195	296.3518	1.481297	296.3076	1.361701	296.2522	1.450355	296.2072	1.416341	296.1834	1.258858	296.155	1.321339	295.8848	2.241074	296.7264	2.246087	296.7114	2.201024	296.6534	2.10934	296.6074	2.168652	296.586	2.14951	296.5182	1.705261	296.4612	1.935071	296.4186	1.758221	296.3608	2.313894	296.3498	2.200042	296.3214	2.226277	296.0384	2.466367	296.88	2.413845	296.865	2.358081	296.8198	2.40005	296.761	2.385795	296.7268	2.327535	296.6718	2.547226	296.6148	2.436608	296.5722	2.464105	296.5144	2.376739	296.5034	2.413755	296.475	2.277997	296.192	2.536906	297.0464	2.447873	297.0186	2.473524	296.9734	2.38432	296.9146	2.362143	296.8804	2.559755	296.8254	3.613102	296.7812	2.79281	296.7258	3.417247	296.668	3.137127	296.6442	2.529354	296.6158	2.742988	
	24.57	300.1088	Limits+	300.976	Limits+	300.9482	Limits+	300.8774	Limits+	300.8314	Limits+	300.8228	Limits+	300.7422	Limits+	300.698	Limits+	300.6426	Limits+	300.5976	Limits+	300.5738	Limits+	300.5454	Limits+	300.2624	Limits+	301.1424	Limits+	301.1018	Limits+	301.0438	Limits+	300.985	Limits+	300.9636	Limits+	300.8958	Limits+	300.8388	Limits+	300.7962	Limits+	300.7512	Limits+	300.7274	Limits+	300.6862	Limits+	300.416	Limits+	301.296	Limits+	301.2554	Limits+	301.1974	Limits+	301.1386	Limits+	301.1172	Limits+	301.0494	Limits+	301.0052	Limits+	300.9498	Limits+	300.9048	Limits+	300.8682	Limits+	300.8398	Limits+	300.5824	Limits+	301.4496	Limits+	301.409	Limits+	301.3382	Limits+	301.2922	Limits+	301.2708	Limits+	301.203	Limits+	301.1588	Limits+	301.1034	Limits+	301.0584	Limits+	301.0218	Limits+	300.9934	Limits+	300.736	Limits+	301.616	Limits+	301.5626	Limits+	301.4918	Limits+	301.4458	Limits+	301.4244	Limits+	301.3694	Limits+	301.2996	Limits+	301.257	Limits+	301.212	Limits+	301.1754	Limits+	301.147	Limits+	300.8768	Limits+	301.7568	Limits+	301.729	Limits+	301.6454	Limits+	301.6122	Limits+	301.578	Limits+	301.5102	Limits+	301.4532	Limits+	301.4106	Limits+	301.3656	Limits+	301.3418	Limits+	301.3006	Limits+	301.0304	Limits+	301.9104	Limits+	301.8826	Limits+	301.799	Limits+	301.7658	Limits+	301.7316	Limits+	301.6638	Limits+	301.6068	Limits+	301.5514	Limits+	301.5192	Limits+	301.4826	Limits+	301.4542	Limits+	301.184	Limits+	302.064	Limits+	302.0234	Limits+	301.9526	Limits+	301.9066	Limits+	301.898	Limits+	301.8174	Limits+	301.7732	Limits+	301.7178	Limits+	301.6728	Limits+	301.649	Limits+	301.6206	Limits+	

~End
